Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
55,ARTHUR,GUINET,FRA,22+  54. | 29+  47. [53.48],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
57,TOMAS,BINTER,CZE,20+  57. | 29+  47. [54.68],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
58,JEREMY,BONDER,FRA,23   51. | 29   58. [55.62],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
58,EVGENII,ZAZULIN,RUS,23   51. | 29   58. [55.62],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
60,MATHIAS,POSCH,AUT,28   46. | 27   65. [56.32],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
61,DAVID,BARRANS,GBR,27   49. | 27   65. [57.51],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
62,BITTOR,ESPARTA FRADE,ESP,15   76. | 30   43. [58.92],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
63,JOSH,LEVIN,USA,15+  70. | 29+  47. [61.40],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
63,ALEKSEI,SHCHERVIANIN,RUS,15+  70. | 29+  47. [61.40],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
65,CESAR,GROSSO,BRA,19   60. | 27+  63. [62.24],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
66,STEFANO,CARNATI,ITA,16+  65. | 29   58. [62.67],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
67,VOJTECH,TROJAN,CZE,15   76. | 29+  47. [63.69],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
68,JASON,HOLOWACH,CAN,17+  64. | 27   65. [65.73],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
69,OBED,HARDMEIER,SUI,19   60. | 26+  71. [66.27],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
70,DAVID,FIRNENBURG,GER,15+  70. | 28   62. [67.04],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
71,JOHN,BROSLER,USA,18+  63. | 26+  71. [67.35],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
72,ALISTAIR,DUVAL,FRA,16   68. | 27   65. [68.00],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
73,JEAN,OURIQUES,BRA,19   60. | 23+  75. [68.09],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
74,ADRIEN,LEMAIRE,FRA,16+  65. | 26+  71. [68.93],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
75,SÉBASTIEN,BERTHE,BEL,16   68. | 23+  75. [72.15],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
76,SERGIO,VERDASCO URIZAL,ESP,15+  70. | 23+  75. [74.23],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
77,FELIPE,HO FOGANHOLO,BRA,15+  70. | 15   81. [76.63],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
78,EVGENII,KALASHNIKOV,RUS,11+  81. | 24+  74. [77.90],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
79,PEDRO FERREIRA,NICOLOSO,BRA,15   76. | 20+  79. [78.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
80,MYKHAYIL,TKACHUK,UKR,15   76. | 19+  80. [78.99],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
81,KRISTOFFER,LINDBÄCK,SWE,11+  81. | 22   78. [79.97],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
82,MEL,JANSE VAN RENSBURG,RSA,15   76. | 14+  82. [80.22],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
83,LEONARDO,GONTERO,ITA,11+  81. | 11   84. [82.99],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
84,EMILIO,RIOS,CHI,8+  84. | 14+  82. [83.25],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Men
1,JANJA,GARNBRET,SLO,top  1. | top  1. [2.12],40+,top,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
2,JESSICA,PILZ,AUT,40+  3. | top  1. [3.00],35+,top,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
3,ANAK,VERHOEVEN,BEL,top  1. | top  1. [2.12],36,46+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
4,ASHIMA,SHIRAISHI,USA,35   13. | 49+  6. [8.83],33+,39+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
5,MINA,MARKOVIC,SLO,36+  10. | 47+  7. [10.22],33+,39+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
6,VITA,LUKAN,SLO,36+  10. | 47+  7. [10.22],35,33+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
7,MIA,KRAMPL,SLO,37+  6. | top  1. [4.42],33+,33+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
8,NOLWENN,ARC,FRA,37   8. | 42   30. [16.23],33+,33+,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
9,HÉLÈNE,JANICOT,FRA,34+  14. | 43+  19. [19.24],33+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
10,KATHARINA,POSCH,AUT,34+  14. | 42+  23. [21.93],33+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
11,MANON,HILY,FRA,38+  5. | 46+  13. [8.22],33,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
12,LAURA,ROGORA,ITA,36+  10. | 47+  7. [10.22],33,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
13,HANNAH,SCHUBERT,AUT,40   4. | top  1. [3.46],29.5+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
14,NOLWEN,BERTHIER,FRA,33+  25. | 43   22. [24.15],29+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
15,SALOMÉ,ROMAIN,FRA,37   8. | 47+  7. [8.99],29,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
16,MATHILDE,BECERRA,FRA,34+  14. | 45+  15. [16.66],28+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
17,AYA,ONOE,JPN,34+  14. | 44+  16. [17.47],28+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
18,CHRISTINE,SCHRANZ,AUT,33+  25. | 43+  19. [23.02],28+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
19,TINA JOHNSEN,HAFSAAS,NOR,34+  14. | 42   30. [23.95],28+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
20,LUCKA,RAKOVEC,SLO,29+  37. | 44+  16. [24.87],28+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
21,JULIA,FISER,AUT,31+  32. | 47+  7. [17.71],27+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
22,SEURAN,HAN,KOR,33+  25. | 44   18. [21.84],27+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
23,CAMILLE,POUGET,FRA,34+  14. | 38+  36. [25.99],26+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
24,NATSUMI,HIRANO,JPN,37+  6. | 46+  13. [9.37],21+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
25,ANNE-SOPHIE,KOLLER,SUI,34+  14. | 47+  7. [13.26],14.5+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
26,MOE,YOSHIMURA,JPN,34   24. | 42+  23. [24.98],14.5+,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
27,YUKI,HIROSHIGE,JPN,34+  14. | 37   39. [27.03],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
28,TJASA,KALAN,SLO,32+  29. | 42+  23. [27.46],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
29,NINA,ARTHAUD,FRA,32   30. | 42+  23. [28.16],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
29,TJASA,SLEMENSEK,SLO,32   30. | 42+  23. [28.16],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
31,NIKKI,VAN BERGEN,NED,31+  32. | 42+  23. [29.29],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
32,CLAIRE,BUHRFEIND,USA,34+  14. | 32   44. [29.49],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
33,VANDA,MICHALKOVA,SVK,26+  42. | 43+  19. [29.83],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
34,IEVGENIIA,KAZBEKOVA,UKR,31   35. | 42+  23. [30.38],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
35,KATHERINE,CHOONG,SUI,34+  14. | 27   57. [33.04],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
36,MINSEON,KIM,KOR,31+  32. | 40+  34. [33.74],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
37,STASA,GEJO,SRB,28   40. | 42   30. [35.21],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
38,SANDRA,LETTNER,AUT,29   39. | 41   33. [35.87],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
39,ASJA,GOLLO,ITA,31   35. | 38+  36. [36.00],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
40,VALENTINA,AGUADO,ARG,26+  42. | 40+  34. [39.18],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
41,CLAUDIA,GHISOLFI,ITA,33+  25. | 27   57. [39.54],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
42,EMILY,PHILLIPS,GBR,29+  37. | 33   42. [39.92],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
43,KENZA,SLAMTI,FRA,26+  42. | 38   38. [41.12],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
44,ANDREA,EBNER,ITA,26+  42. | 36   41. [42.71],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
45,CHLOE,CAULIER,BEL,23+  51. | 37   39. [45.32],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
46,REBECCA,FRANGOS,CAN,26+  42. | 32   44. [45.73],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
47,ALANNAH,YIP,CAN,24   50. | 32   44. [48.48],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
48,HELOÏSE,DOUMONT,BEL,27   41. | 27   57. [49.18],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
49,SARA,CARAMELLA,ITA,26+  42. | 28+  54. [49.25],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
50,SOPHIA,KWON,USA,23+  51. | 32   44. [49.44],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
51,MAYA,MADERE,USA,22   59. | 33   42. [50.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
52,ALEJANDRA,CONTRERAS,CHI,25+  48. | 29+  53. [50.70],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
53,LILLI,KIESGEN,GER,22+  55. | 32   44. [51.53],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
53,LYNN,VAN DER MEER,NED,22+  55. | 32   44. [51.53],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
55,SILVIA,CASSOL,ITA,23+  51. | 30+  51. [51.75],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
56,JENNIFER,WOOD,GBR,22+  55. | 30+  51. [53.94],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
57,CELINE,CUYPERS,BEL,20   62. | 32   44. [53.98],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
58,JOANNA,NEAME,GBR,25+  48. | 26+  62. [55.06],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
59,RHOSLYN,FRUGTNIET,GBR,22+  55. | 28   56. [56.25],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
60,LIA,WIECKOWSKI,CAN,22   59. | 28+  54. [57.18],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
61,LÉNA,GROSPIRON,FRA,23   54. | 26+  62. [58.09],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
62,MAGGIE,HAMMER,USA,22   59. | 27   57. [59.50],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
63,THAIS MAKINO,SHIRAIWA,BRA,13+  65. | 27   57. [62.17],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
64,PATRÍCIA,ANTUNES,BRA,14+  63. | 18+  64. [63.75],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
65,LUANA,RISCADO,BRA,14+  63. | 9   66. [64.74],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
66,PATRYCJA,CHUDZIAK,POL,13+  65. | 16+  65. [65.25],,,Briançon_(FRA)_2018,20 July - 21 July 2018,Women
1,JAKOB,SCHUBERT,AUT,top  1. | top  1. [3.00],44+,44+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
2,STEFANO,GHISOLFI,ITA,34+  21. | 47+  4. [11.12],43+,41+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
3,DOMEN,SKOFIC,SLO,42+  9. | top  1. [4.24],44+,41,Arco_(ITA)_2018,27 July - 28 July 2018,Men
4,ADAM,ONDRA,CZE,top  1. | top  1. [3.00],44,41,Arco_(ITA)_2018,27 July - 28 July 2018,Men
5,SHUTA,TANAKA,JPN,41+  10. | 46   9. [10.22],44+,40+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
6,SASCHA,LEHMANN,SUI,41+  10. | 47+  4. [7.78],47,38+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
7,ALBERTO,GINÉS LÓPEZ,ESP,top  1. | 44+  23. [10.61],41,32+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
8,HYUNBIN,MIN,KOR,35+  18. | 47+  4. [10.22],39+,23+,Arco_(ITA)_2018,27 July - 28 July 2018,Men
9,ROMAIN,DESGRANGES,FRA,top  1. | 47+  4. [4.97],39,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
10,SEAN,BAILEY,USA,top  1. | 47   8. [6.00],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
11,HIDEMASA,NISHIDA,JPN,top  1. | 45+  11. [8.08],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
12,ALEXANDER,MEGOS,GER,top  1. | 45   19. [9.60],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
13,THOMAS,JOANNES,FRA,41+  10. | 45+  11. [12.63],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
14,YUKI,HADA,JPN,40   15. | 45   19. [17.54],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
15,TAITO,NAKAGAMI,JPN,40+  14. | 44+  23. [18.71],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
16,HIROTO,SHIMIZU,JPN,35+  18. | 44+  23. [21.79],37+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
17,LOÏC,TIMMERMANS,BEL,39   17. | 34+  41. [26.56],37,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
18,MASAHIRO,HIGUCHI,JPN,41   13. | 45+  11. [13.73],36+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
19,MAX,RUDIGIER,AUT,top  1. | 1   95. [20.68],36+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
20,MARCELLO,BOMBARDI,ITA,33+  27. | 45+  11. [20.68],36+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
21,YANNICK,FLOHÉ,GER,34+  21. | 46   9. [14.62],34+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
22,FRANCESCO,VETTORATA,ITA,39+  16. | 45+  11. [15.23],34+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
23,HANNES,PUMAN,SWE,31   38. | 45+  11. [23.63],34+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
24,JAN,HOJER,GER,34+  21. | 44   28. [25.10],33+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
25,JORG,VERHOEVEN,NED,31   38. | 45+  11. [23.63],30+,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
26,FEDIR,SAMOILOV,UKR,33+  27. | 45   19. [24.59],29,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
27,RUDOLPH,RUANA,USA,31+  34. | 45   19. [26.98],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
28,JAMES,POPE,GBR,34   25. | 42+  29. [27.66],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
29,MILAN,PRESKAR,SLO,31+  34. | 44+  23. [29.79],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
30,DIMITRI,VOGT,SUI,35+  18. | 33   50. [31.28],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
31,WILLIAM,BOSI,GBR,32   33. | 41   33. [33.00],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
32,SEAN,MCCOLL,CAN,33+  27. | 37+  37. [33.26],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
33,EVGENII,ZAZULIN,RUS,34   25. | 34   43. [33.69],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
34,DAVID,FIRNENBURG,GER,31+  34. | 41+  32. [33.70],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
35,JAVIER,CANO BLAZQUEZ,ESP,33+  27. | 34+  41. [34.99],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
36,PIETRO,BIAGINI,ITA,31+  34. | 38+  35. [35.25],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
37,STEPHANE,HANSSENS,BEL,14+  86. | 45+  11. [35.82],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
38,GEORG,PARMA,AUT,33+  27. | 34   43. [36.23],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
39,KAI,LIGHTNER,USA,28   51. | 44+  23. [36.40],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
40,CHRISTOPH,HANKE,GER,28+  44. | 42+  29. [37.55],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
40,SIMON,LORENZI,BEL,28+  44. | 42+  29. [37.55],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
42,NICOLAS,COLLIN,BEL,30+  40. | 37   39. [39.74],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
43,MATTHIAS,SCHIESTL,AUT,29   42. | 37+  37. [39.92],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
44,FILIP,SCHENK,ITA,34+  21. | 28+  74. [40.94],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
45,MARTIN,TEKLES,GER,33+  27. | 31+  57. [42.77],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
46,ELAN,JONASMCRAE,CAN,28+  44. | 35+  40. [43.36],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
47,SERGEI,BYDTAEV,RUS,25   59. | 40   34. [44.98],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
48,MINORU,NAKANO,JPN,25+  56. | 38   36. [45.30],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
49,MARTIN,BERGANT,SLO,30+  40. | 33   50. [45.67],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
50,MICHAEL,PICCOLRUAZ,ITA,28   51. | 34   43. [48.56],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
51,STEFANO,CARNATI,ITA,25+  56. | 34   43. [50.36],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
52,TAISEI,HOMMA,JPN,28   51. | 33+  47. [50.44],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
53,DAVID,OBERPRANTACHER,ITA,28+  44. | 32+  54. [50.84],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
54,JOSH,LEVIN,USA,29   42. | 31+  57. [51.33],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
55,JAKUB,KONECNY,CZE,25   59. | 33+  47. [53.44],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
56,TIMOTHY,KANG,USA,28+  44. | 31+  57. [53.98],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
56,SERGIO,VERDASCO URIZAL,ESP,28+  44. | 31+  57. [53.98],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
58,CAMPBELL,HARRISON,AUS,25+  56. | 33   50. [54.18],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
59,MACIEJ,DOBRZANSKI,POL,23+  64. | 33+  47. [56.07],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
60,MICKAEL,MAWEM,FRA,28   51. | 31+  57. [57.32],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
61,JASON,HOLOWACH,CAN,28+  44. | 29   70. [57.97],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
62,BITTOR,ESPARTA FRADE,ESP,24   63. | 32+  54. [58.86],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
63,VLADISLAV,SHEVCHENKO,RUS,28   51. | 31   68. [60.25],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
64,ALEKSEI,SHCHERVIANIN,RUS,22   72. | 33   50. [61.73],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
65,VOJTECH,TROJAN,CZE,23+  64. | 31+  57. [63.73],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
66,ALESSANDRO,ZENI,ITA,21+  77. | 32+  54. [65.08],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
67,FELIPE,HO FOGANHOLO,BRA,23   68. | 31+  57. [65.17],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
68,ÀLEX,HERNÁNDEZ CASTILLA,ESP,22+  70. | 31+  57. [66.11],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
69,MATTEO,MANZONI,ITA,24+  61. | 28+  74. [67.69],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
70,SÉBASTIEN,BERTHE,BEL,22   72. | 31+  57. [67.73],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
70,CARLOS FELIPE,GRANJA LOPEZ,ECU,22   72. | 31+  57. [67.73],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
72,LARS,HOFFMANN,GER,24+  61. | 27+  76. [68.81],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
73,MYKHAYIL,TKACHUK,UKR,22+  70. | 29   70. [71.00],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
74,JOHN,BROSLER,USA,23+  64. | 27+  76. [71.02],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
74,GALO,HERNANDEZ,ECU,23+  64. | 27+  76. [71.02],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
76,GIORGIO,BENDAZZOLI,ITA,22   72. | 31   68. [71.20],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
77,KRISTOFFER,LINDBÄCK,SWE,23   68. | 24   80. [74.03],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
78,CESAR,GROSSO,BRA,8   93. | 31+  57. [76.14],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
79,JEAN,OURIQUES,BRA,16   84. | 29   70. [77.50],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
80,BENJAMIN,AYALA,CHI,22   72. | 21   84. [78.84],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
81,ALEKSANDR,SHIKOV,RUS,20   80. | 26+  79. [79.50],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
82,EVGENII,KALASHNIKOV,RUS,14+  86. | 29   70. [79.55],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
83,NICKOLAIE,RIVADENEIRA,ECU,21   78. | 21+  81. [79.97],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
84,OLAF,MALINOWSKI,POL,19   81. | 21+  81. [81.50],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
85,LEONARDO,GONTERO,ITA,20+  79. | 17+  85. [81.95],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
86,LUDOVICO,FOSSALI,ITA,18   83. | 15+  86. [84.49],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
87,PEDRO FERREIRA,NICOLOSO,BRA,14+  86. | 21+  81. [85.19],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
88,ALI,ŞEN,TUR,18+  82. | 10+  89. [85.67],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
89,EMILIO,RIOS,CHI,15   85. | 10   91. [87.95],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
90,SANTIAGO,CHRISTENSEN,ARG,14+  86. | 11   87. [88.00],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
91,BENJAMIN,VARGAS,CHI,14+  86. | 10+  89. [89.00],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
92,MUHAMMET NURİ,AYDEMİR,TUR,14   92. | 11   87. [89.72],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
93,UGUR,ILERIGELEN,TUR,14+  86. | 7+  92. [90.48],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
94,JUAN MARTIN,PEÑA,ECU,7+  95. | 7+  92. [93.74],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
95,İSMAİL,ÖZTÜRK,TUR,8   93. | 6+  94. [93.75],,,Arco_(ITA)_2018,27 July - 28 July 2018,Men
1,JANJA,GARNBRET,SLO,top  1. | top  1. [1.22],top,50+,Arco_(ITA)_2018,27 July - 28 July 2018,Women
2,JESSICA,PILZ,AUT,48+  3. | 40   5. [4.18],44+,49+,Arco_(ITA)_2018,27 July - 28 July 2018,Women
3,ANAK,VERHOEVEN,BEL,55   2. | top  1. [1.73],40,39+,Arco_(ITA)_2018,27 July - 28 July 2018,Women
4,CLAIRE,BUHRFEIND,USA,43   7. | 36   10. [8.66],41+,33+,Arco_(ITA)_2018,27 July - 28 July 2018,Women
5,HÉLÈNE,JANICOT,FRA,40+  10. | 32+  16. [13.87],37,31,Arco_(ITA)_2018,27 July - 28 July 2018,Women
6,MANON,HILY,FRA,28+  16. | 39+  6. [12.25],37+,28,Arco_(ITA)_2018,27 July - 28 July 2018,Women
7,IEVGENIIA,KAZBEKOVA,UKR,40+  10. | 35+  11. [11.96],37,28,Arco_(ITA)_2018,27 July - 28 July 2018,Women
8,CHRISTINE,SCHRANZ,AUT,28+  16. | 44   3. [8.66],43,9,Arco_(ITA)_2018,27 July - 28 July 2018,Women
9,TJASA,KALAN,SLO,28+  16. | 40+  4. [10.00],34+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
10,MINA,MARKOVIC,SLO,48+  3. | 25+  28. [10.67],34+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
11,TINA JOHNSEN,HAFSAAS,NOR,44+  5. | 25+  28. [13.37],33+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
12,STASA,GEJO,SRB,40   13. | 32+  16. [15.08],33+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
13,AYA,ONOE,JPN,28+  16. | 31+  20. [22.36],33+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
14,JULIA,CHANOURDIE,FRA,28+  16. | 37+  8. [14.14],32+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
15,HELOÏSE,DOUMONT,BEL,26   40. | 35+  11. [22.95],31,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
16,MEI,KOTAKE,JPN,44+  5. | 35+  11. [8.46],30+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
17,ANNE-SOPHIE,KOLLER,SUI,42+  9. | 36+  9. [9.00],30+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
18,KATHARINA,POSCH,AUT,35   14. | 27.5+  24. [18.65],28+,,Arco_(ITA)_2018,27 July - 28 July 2018,Women
