Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
32,MAGNUS,HÖGSTRÖM,SWE,21+  32. | 25   32. [32.00],Paris_2012,11 September - 12 September 2012,Men
33,DAVID,BARRANS,GBR,24+  24. | 19+  43. [33.95],Paris_2012,11 September - 12 September 2012,Men
34,HAFZANIZAM,BOKHARI,MAS,19+  34. | 23+  33. [35.24],Paris_2012,11 September - 12 September 2012,Men
35,KEVIN,HEINIGER,SUI,19   36. | 23+  33. [36.00],Paris_2012,11 September - 12 September 2012,Men
36,DOMINIC,LABARGE,USA,18   37. | 23+  33. [36.99],Paris_2012,11 September - 12 September 2012,Men
36,JAKOB HEBER,NORUM,NOR,18   37. | 23+  33. [36.99],Paris_2012,11 September - 12 September 2012,Men
36,GEIR,SÖDERIN,SWE,18   37. | 23+  33. [36.99],Paris_2012,11 September - 12 September 2012,Men
39,ANDRES,QUINTEROS,ECU,15+  41. | 23+  33. [38.88],Paris_2012,11 September - 12 September 2012,Men
40,PETR,CERMAK,CZE,14+  45. | 23+  33. [40.47],Paris_2012,11 September - 12 September 2012,Men
41,AJIJ,SHAIKH,IND,19+  34. | 0 [41.32],Paris_2012,11 September - 12 September 2012,Men
42,EMILIYAN,KOLEVSKI,BUL,15   44. | 23   40. [41.95],Paris_2012,11 September - 12 September 2012,Men
43,CALLUM,HYLAND,AUS,15+  41. | 21   42. [42.00],Paris_2012,11 September - 12 September 2012,Men
44,FACUNDO,LANGBEHN,CHI,15+  41. | 19+  43. [42.74],Paris_2012,11 September - 12 September 2012,Men
45,BJØRN,ARNEL IISAGER,DEN,14+  45. | 21+  41. [43.19],Paris_2012,11 September - 12 September 2012,Men
46,ASPAR,ASPAR,INA,16   40. | 0 [44.50],Paris_2012,11 September - 12 September 2012,Men
47,ISAAC,ESTEVEZ,ECU,14   47. | 18+  45. [45.99],Paris_2012,11 September - 12 September 2012,Men
48,VANCO,NAUNOV,MKD,12+  48. | 17   46. [46.99],Paris_2012,11 September - 12 September 2012,Men
49,CINGIZ,TAGIZADE,AZE,8+  49. | 6   47. [47.99],Paris_2012,11 September - 12 September 2012,Men
50,GULBALA,SAFAROV,AZE,0 | 0 [50.00],Paris_2012,11 September - 12 September 2012,Men
50,ZUL FADZLI,SHAFIEE,MAS,0 | 0 [50.00],Paris_2012,11 September - 12 September 2012,Men
1,CHARLOTTE,DURIF,FRA,top  1. | top  1. [2.65],Paris_2012,11 September - 12 September 2012,Women
1,JOHANNA,ERNST,AUT,top  1. | top  1. [2.65],Paris_2012,11 September - 12 September 2012,Women
1,DINARA,FAKHRITDINOVA,RUS,top  1. | top  1. [2.65],Paris_2012,11 September - 12 September 2012,Women
4,SEURAN,HAN,KOR,top  1. | 45+  4. [3.74],Paris_2012,11 September - 12 September 2012,Women
5,CHRISTINE,SCHRANZ,AUT,top  1. | 42+  6. [4.58],Paris_2012,11 September - 12 September 2012,Women
6,MATHILDE,BRUMAGNE,BEL,top  1. | 34+  9. [6.06],Paris_2012,11 September - 12 September 2012,Women
7,MAJA,STREMFELJ,SLO,33+  9. | 44+  5. [6.89],Paris_2012,11 September - 12 September 2012,Women
8,YUKA,KOBAYASHI,JPN,40   7. | 36+  7. [7.00],Paris_2012,11 September - 12 September 2012,Women
9,CECILE,AVEZOU,FRA,33+  9. | 34+  9. [9.99],Paris_2012,11 September - 12 September 2012,Women
10,KATHARINA,POSCH,AUT,34+  8. | 28   14. [10.58],Paris_2012,11 September - 12 September 2012,Women
11,ANDREA BRIGITTA,SZEKELY,HUN,20+  16. | 35+  8. [11.66],Paris_2012,11 September - 12 September 2012,Women
12,OLGA,SHALAGINA,UKR,27   12. | 34+  9. [11.68],Paris_2012,11 September - 12 September 2012,Women
12,REBEKKA,STOTZ,SUI,27   12. | 34+  9. [11.68],Paris_2012,11 September - 12 September 2012,Women
14,PETRA,KLINGLER,SUI,27+  11. | 28+  13. [11.96],Paris_2012,11 September - 12 September 2012,Women
15,ALEXANDRA,EYER,SUI,22+  15. | 26+  15. [15.25],Paris_2012,11 September - 12 September 2012,Women
16,DELANEY,MILLER,USA,27   12. | 23+  17. [15.30],Paris_2012,11 September - 12 September 2012,Women
17,KATHERINE,CHOONG,SUI,20+  16. | 23+  17. [17.49],Paris_2012,11 September - 12 September 2012,Women
18,IEVGENIIA,KAZBEKOVA,UKR,20+  16. | 23   20. [18.44],Paris_2012,11 September - 12 September 2012,Women
19,OLENA,OSTAPENKO,UKR,18+  19. | 23+  17. [19.21],Paris_2012,11 September - 12 September 2012,Women
20,TEREZA,SVOBODOVA,CZE,17+  24. | 26+  15. [19.49],Paris_2012,11 September - 12 September 2012,Women
21,ANASTASIIA,SAMOILINA,RUS,18+  19. | 22   21. [20.75],Paris_2012,11 September - 12 September 2012,Women
22,VALERI,KREMER,ISR,18+  19. | 21+  22. [21.48],Paris_2012,11 September - 12 September 2012,Women
22,HUNG YING,LEE,TPE,18+  19. | 21+  22. [21.48],Paris_2012,11 September - 12 September 2012,Women
24,ANDREA,ROJAS,ECU,18   23. | 19   24. [23.49],Paris_2012,11 September - 12 September 2012,Women
25,OLENA,SHURUBOR,UKR,17   26. | 16+  25. [25.74],Paris_2012,11 September - 12 September 2012,Women
26,OLEKSANDRA,BUD GUSAIM,UKR,17+  24. | 12+  27. [26.19],Paris_2012,11 September - 12 September 2012,Women
27,TAMARA,ULZHABAYEVA,KAZ,15+  28. | 14+  26. [26.98],Paris_2012,11 September - 12 September 2012,Women
28,MARIA,GEORGIEVA,BUL,17   26. | 12+  27. [27.24],Paris_2012,11 September - 12 September 2012,Women
29,TEGAN,WILSON,USA,11+  29. | 12+  27. [28.50],Paris_2012,11 September - 12 September 2012,Women
30,KONUL,HUSEYNOVA,AZE,5+  31. | 6   30. [30.50],Paris_2012,11 September - 12 September 2012,Women
30,AYSEL,SULTANOVA,AZE,6   30. | 1+  31. [30.50],Paris_2012,11 September - 12 September 2012,Women
1,JAKOB,SCHUBERT,AUT,4.183,55+,52+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
2,SEAN,MCCOLL,CAN,3.24,54+,47+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
3,ADAM,ONDRA,CZE,4.183,52+,41+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
4,RAMÓN,JULIAN PUIGBLANQUE,ESP,4.183,top,39,Paris_(FRA)_2012,12 September - 16 September 2012,Men
5,JORG,VERHOEVEN,NED,6.519,49+,38+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
6,ROMAIN,DESGRANGES,FRA,3.24,49+,35+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
7,SACHI,AMMA,JPN,5.292,49+,30+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
8,HYUNBIN,MIN,KOR,8.66,49+,30+,Paris_(FRA)_2012,12 September - 16 September 2012,Men
9,MAGNUS,MIDTBOE,NOR,3.24,46+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
10,AKITO,MATSUSHIMA,JPN,8.062,44+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
10,MANUEL,ROMAIN,FRA,6.519,44+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
12,MARIO,LECHNER,AUT,7.583,43+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
13,CÉDRIC,LACHAT,SUI,4.183,43,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
14,THOMAS,BALLET,FRA,5.339,42+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
14,MIKHAIL,CHERNIKOV,RUS,5.916,42+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
16,STEFANO,GHISOLFI,ITA,6.205,41+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
16,URBAN,PRIMOZIC,SLO,9.67,41+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
16,DOMEN,SKOFIC,SLO,9.67,41+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
19,VALERIY,KRYUKOV,UKR,7.599,41,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
20,THOMAS,TAUPORN,GER,8.367,40+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
21,JIHWAN,PARK,KOR,6.708,40,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
22,EDUARD,MARIN GARCIA,ESP,7.365,33+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
23,KLEMEN,BECAN,SLO,12.135,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
23,VICTOR,ESTELLER OCAÑA,ESP,11.38,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
23,THOMAS,JOANNES,FRA,8.367,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
23,EVGENII,ZAZULIN,RUS,12.135,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
27,JABEE,KIM,KOR,12.135,30+,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
28,MASAHIRO,HIGUCHI,JPN,12.689,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
29,DMITRII,FAKIRIANOV,RUS,12.247,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
29,FRANCESCO,VETTORATA,ITA,15.732,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
31,JURE,RAZTRESEN,SLO,15.811,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
31,KAZUMA,WATANABE,JPN,17.321,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
33,MARCO ANTONIO,JUBES ANGARITA,ESP,18.561,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
33,ELKO,SCHELLINGERHOUT,NED,16.233,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
35,REINALDO,CAMACHO,VEN,19.596,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
35,SANTIAGO,DE ALBA FLORES,MEX,18.675,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
37,MAX,RUDIGIER,AUT,20.075,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
37,MYKHAYLO,SHALAGIN,UKR,19.748,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
37,LOÏC,TIMMERMANS,BEL,19.748,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
37,VASYA,VOROTNIKOV,USA,20.075,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
41,IVAN,KAUROV,RUS,20.199,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
41,SILVIO,REFFO,ITA,20.31,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
43,MAURICIO,HUERTA,MEX,20.976,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
43,ANTON,MARDASHOV,UKR,20.402,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
45,SEUNGWOON,CHO,KOR,21.909,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
45,ARTYOM,DEVYATERIKOV,KAZ,22.5,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
47,ANDRÉ,NERES,POR,23.452,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
47,TOMAS,RAVANAL,CHI,22.732,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
47,NIKITA,SUYUSHKIN,RUS,22.732,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
50,ANTHONY,GULLSTEN,FIN,24.031,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
51,TRUONG,NGO,NED,26.048,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
51,ETHAN,PRINGLE,USA,24.187,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
53,KHAIRUL HAFIZ,ABU HASSAN,MAS,25.495,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
53,KALIN,GARBOV,BUL,26.249,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
55,HANWOOL,KIM,KOR,27.659,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
55,SERGEI,SHAFEROV,BLR,27.96,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
57,TOMAS,BINTER,CZE,29.749,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
57,ROBERT,STEWART-PATTERSON,CAN,30,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
59,YURIY,DZYUBYAK,UKR,29.85,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
59,JOHN HENRY,NILSSEN,NOR,30.463,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
61,BOYKO,LALOV,BUL,30.806,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
61,SUNGBO,SEO,KOR,30.241,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
63,LUCAS,GAONA,CHI,32.496,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
63,MAGNUS,HÖGSTRÖM,SWE,32,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
65,DAVID,BARRANS,GBR,33.952,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
65,NIKOLA,KRAMARIC,CRO,32.958,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
67,HAFZANIZAM,BOKHARI,MAS,35.242,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
67,JOSEPH,GIFFORD,USA,34.176,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
69,KEVIN,HEINIGER,SUI,36,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
69,GERARD,RULL FLORES,ESP,34.496,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
71,DOMINIC,LABARGE,USA,36.986,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
71,JURGEN,LIS,BEL,35.651,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
71,JAKOB HEBER,NORUM,NOR,36.986,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
71,GEIR,SÖDERIN,SWE,36.986,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
75,IGOR,GUSAK,UKR,36.222,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
76,BENJAMIN,DE CHARMONY,RSA,37.182,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
77,SHANE,PUCCIO,USA,37.97,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
77,ANDRES,QUINTEROS,ECU,38.884,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
79,PETR,CERMAK,CZE,40.472,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
79,ANDRES,PAZMINO,ECU,38.685,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
81,MICHAL,ROZEK,CZE,38.743,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
81,AJIJ,SHAIKH,IND,41.325,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
83,EMILIYAN,KOLEVSKI,BUL,41.952,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
83,JAIME HENDRIK,QUINTANA,PER,42.474,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
83,DAVID LEANDRO,SAIKIN,ARG,42.474,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
86,CALLUM,HYLAND,AUS,42,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
87,GIORGI,GABULDANI,GEO,44.497,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
87,FACUNDO,LANGBEHN,CHI,42.743,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
89,BJØRN,ARNEL IISAGER,DEN,43.191,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
89,KIRE,SERAFIMOVSKI,MKD,44.989,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
91,ASPAR,ASPAR,INA,44.497,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
91,AZIZ,FTIS,CRC,45.475,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
91,ALMATSGIR,KVITSIANI,GEO,45.475,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
94,ISAAC,ESTEVEZ,ECU,45.989,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
95,BABEK,IBADOV,AZE,48.249,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
95,VANCO,NAUNOV,MKD,46.989,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
97,ILHAM,ISRAFILOV,AZE,48.749,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
97,CINGIZ,TAGIZADE,AZE,47.99,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
99,EDWARD,HAMER,GBR,50.5,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
99,LASHA,MITAISHVILI,GEO,50.5,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
99,GULBALA,SAFAROV,AZE,49.997,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
99,ZUL FADZLI,SHAFIEE,MAS,49.997,,,Paris_(FRA)_2012,12 September - 16 September 2012,Men
1,ANGELA,EITER,AUT,3.162,40+,48+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
2,JAIN,KIM,KOR,3.162,46+,44+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
3,JOHANNA,ERNST,AUT,2.646,45+,42+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
4,MOMOKA,ODA,JPN,3.162,42+,42+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
5,CHARLOTTE,DURIF,FRA,2.646,33,42+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
6,MATILDA,SÖDERLUND,SWE,8.367,38+,39+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
7,HÉLÈNE,JANICOT,FRA,3.162,40,30+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
8,EVGENIIA,MALAMID,RUS,5.292,36,30+,Paris_(FRA)_2012,12 September - 16 September 2012,Women
9,BARBARA,BACHER,AUT,11.456,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
9,CHRISTINE,SCHRANZ,AUT,4.583,32+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
11,DINARA,FAKHRITDINOVA,RUS,2.646,32,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
12,YUKA,KOBAYASHI,JPN,7,31+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
12,JENNY,LAVARDA,ITA,8,31+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
12,MAGDALENA,RÖCK,AUT,4.472,31+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
15,REBEKKA,STOTZ,SUI,11.683,28+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
16,CECILE,AVEZOU,FRA,9.987,27,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
17,MATHILDE,BRUMAGNE,BEL,6.062,26+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
17,KATHARINA,POSCH,AUT,10.583,26+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
17,MAJA,STREMFELJ,SLO,6.892,26+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
20,OLGA,SHALAGINA,UKR,11.683,26,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
21,ANDREA BRIGITTA,SZEKELY,HUN,11.662,25,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
22,SEURAN,HAN,KOR,3.742,22+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
22,LAURA,MICHELARD,FRA,12.329,22+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
22,ANAK,VERHOEVEN,BEL,7.55,22+,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
25,JULIA,CHANOURDIE,FRA,11.456,22,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
25,NIKKI,VAN BERGEN,NED,11.456,22,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
27,TINA JOHNSEN,HAFSAAS,NOR,13.36,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
27,PETRA,KLINGLER,SUI,11.958,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
29,ALEXANDRA,EYER,SUI,15.248,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
29,TINA,SUSTERSIC,SLO,15.7,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
31,DELANEY,MILLER,USA,15.297,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
31,CAROLINA,ROSERO,ECU,16.202,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
33,KATHERINE,CHOONG,SUI,17.493,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
33,JULIA,SERRIÈRE,FRA,16.956,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
35,YANA,CHERESHNEVA,RUS,17.861,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
35,IEVGENIIA,KAZBEKOVA,UKR,18.439,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
37,OLENA,OSTAPENKO,UKR,19.209,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
37,LAMU,RENQING,CHN,19.494,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
39,TEREZA,SVOBODOVA,CZE,19.487,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
39,GALINA,TERENTEVA,RUS,19.583,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
41,SOHO,LANGBEHN,CHI,20.445,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
41,ANASTASIIA,SAMOILINA,RUS,20.748,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
43,VALERI,KREMER,ISR,21.477,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
43,HUNG YING,LEE,TPE,21.477,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
43,XUHUA,PAN,CHN,20.616,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
46,HANNAH,MIDTBOE,NOR,21.749,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
47,MICHAELA,KIERSCH,USA,23.917,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
47,ANDREA,ROJAS,ECU,23.495,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
49,JANINE,CARDOSO,BRA,24.372,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
49,OLENA,SHURUBOR,UKR,25.739,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
51,OLEKSANDRA,BUD GUSAIM,UKR,26.192,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
51,MARIA DAVIES,SANDBU,NOR,24.536,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
53,PUNTARIKA,TUNYAVANICH,THA,24.98,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
53,TAMARA,ULZHABAYEVA,KAZ,26.981,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
55,MARIA,GEORGIEVA,BUL,27.24,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
55,BARBARA,GILIC,CRO,26.458,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
57,MARCELA,AVELLANEDA,COL,28.46,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
57,TEGAN,WILSON,USA,28.496,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
59,YELENA,GRUNYASHINA,KAZ,29.249,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
59,KONUL,HUSEYNOVA,AZE,30.496,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
59,AYSEL,SULTANOVA,AZE,30.496,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
62,ALIYA,ISKAKOVA,KAZ,31.249,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
63,SVIATLANA,FEDARKEVICH,BLR,31.749,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
64,SIMA,SEFEROVA,AZE,33.249,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
65,REYHAN,MAMMADOVA,AZE,33.749,,,Paris_(FRA)_2012,12 September - 16 September 2012,Women
1,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [5.24],58,60+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
2,CÉDRIC,LACHAT,SUI,top  1. | top  1. [5.24],58,57+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
3,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [5.24],57,57+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
4,SACHI,AMMA,JPN,43   12. | top  1. [7.75],57,57+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
5,SEAN,MCCOLL,CAN,top  1. | top  1. [5.24],56+,55+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
6,JORG,VERHOEVEN,NED,top  1. | top  1. [5.24],57,51+,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
7,MARIO,LECHNER,AUT,top  1. | 46   12. [8.29],57,45,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
8,MAGNUS,MIDTBOE,NOR,top  1. | top  1. [5.24],53+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
9,MANUEL,ROMAIN,FRA,top  1. | top  1. [5.24],49+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
10,MIKHAIL,CHERNIKOV,RUS,42+  13. | top  1. [8.06],49+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
11,STEFANO,GHISOLFI,ITA,43+  11. | 46+  10. [10.75],49+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
12,KLEMEN,BECAN,SLO,41   16. | 44   17. [17.00],48+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
13,GAUTIER,SUPPER,FRA,41+  14. | 46+  10. [12.34],47+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
14,AKITO,MATSUSHIMA,JPN,top  1. | 45+  14. [8.93],46,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
15,HYUNBIN,MIN,KOR,41   16. | 45+  14. [15.70],46,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
16,FRANCESCO,VETTORATA,ITA,38+  19. | 37+  26. [22.44],45,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
17,DOMEN,SKOFIC,SLO,top  1. | 46   12. [8.29],41,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
18,CHRISTOPH,HANKE,GER,37+  20. | 37   28. [24.25],36+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
19,THOMAS,TAUPORN,GER,41+  14. | 39+  20. [17.24],36,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
20,SILVIO,REFFO,ITA,37+  20. | 36   29. [24.68],36,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
21,MAX,RUDIGIER,AUT,34   25. | 39+  20. [22.86],35+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
22,URBAN,PRIMOZIC,SLO,41   16. | 40+  18. [17.73],30+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
23,THOMAS,BALLET,FRA,35+  24. | 44+  16. [19.60],30+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
24,LOÏC,TIMMERMANS,BEL,37+  20. | 40+  18. [19.71],30+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
25,REINALDO,CAMACHO,VEN,33.5+  27. | 39   22. [25.10],30+,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
26,LUKAS,KÖB,AUT,33.5+  27. | 38+  24. [25.92],,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
27,MAURICIO,HUERTA,MEX,34   25. | 37+  26. [26.00],,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
28,EMMANUEL,LOPEZ,FRA,36+  23. | 35+  30. [26.27],,,Puurs_(BEL)_2012,21 September - 22 September 2012,Men
