Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
39,NATHAN,MICHEL,FRA,17+  37. | 33   35. [38.61],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
40,BERNHARD,RÖCK,AUT,15+  50. | 33+  21. [38.71],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
41,JAKUB,KONECNY,CZE,22+  34. | 29+  47. [40.69],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
42,ANATOLE,BOSIO,FRA,15   60. | 33+  21. [40.96],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
43,STEFAN,BEDNAR,SVK,17+  37. | 30.5   45. [43.47],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
44,MARTIN,JECH,CZE,27+  30. | 14+  63. [44.37],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
45,MATTHIAS,SCHIESTL,AUT,15+  50. | 32+  37. [45.51],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
46,ALISTAIR,EARLEY,AUS,17+  37. | 28+  50. [45.83],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
47,KRISTOFFER,LINDBÄCK,SWE,17+  37. | 27   51. [46.73],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
48,IÑAKI,ARANTZAMENDI IRUETA,ESP,15+  50. | 31+  41. [47.56],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
48,DIMITRI,VOGT,SUI,15+  50. | 31+  41. [47.56],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
50,MORITZ,WALDLEBEN,SUI,17+  37. | 26+  56. [48.50],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
51,THILO JELDRIK,SCHRÖTER,NOR,17+  37. | 26   57. [49.14],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
52,JIHWAN,PARK,KOR,17+  37. | 17+  62. [51.03],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
53,MARTIN,KUHNEL,USA,15+  50. | 29+  47. [51.15],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
54,NIKOLAI,MICHUROV,RUS,17   48. | 26.5   54. [51.41],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
55,CHARLI,BLEIN,FRA,17+  37. | 14+  63. [51.64],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
56,MYKHAYIL,TKACHUK,UKR,17+  37. | 12+  66. [52.65],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
57,ANTOINE,KAUFFMANN,BEL,13+  63. | 31   43. [52.76],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
58,CAMPBELL,HARRISON,AUS,15+  50. | 27   51. [53.24],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
58,NATHAN,SMITH,CAN,15+  50. | 27   51. [53.24],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
60,JOHANNES,HELD,AUT,15   60. | 29+  47. [54.11],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
61,BITTOR,ESPARTA FRADE,ESP,6   66. | 30+  46. [55.10],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
62,OLIVER,MARX,RSA,15+  50. | 18+  60. [57.42],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
62,JAN,ZIMA,CZE,15+  50. | 18+  60. [57.42],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
64,MARCO,MÜLLER,SUI,15   60. | 26.5   54. [57.66],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
65,MATTHEW,WELLINGTON,CAN,15+  50. | 14   65. [59.52],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
66,JAKUB,DVORAK,CZE,13+  63. | 25+  59. [61.45],,,Imst_(AUT)_2016,19 August - 20 August 2016,Men
1,MAGDALENA,RÖCK,AUT,42+  12. | 39+  9. [11.11],57+,56+,Imst_(AUT)_2016,19 August - 20 August 2016,Women
2,MINA,MARKOVIC,SLO,47+  3. | 45   3. [3.24],59+,56,Imst_(AUT)_2016,19 August - 20 August 2016,Women
3,JAIN,KIM,KOR,47+  3. | 42+  4. [3.97],56+,56,Imst_(AUT)_2016,19 August - 20 August 2016,Women
4,ANAK,VERHOEVEN,BEL,top  1. | 46   1. [1.22],59+,54,Imst_(AUT)_2016,19 August - 20 August 2016,Women
5,JANJA,GARNBRET,SLO,48   2. | 46   1. [1.73],58+,50+,Imst_(AUT)_2016,19 August - 20 August 2016,Women
6,JULIA,CHANOURDIE,FRA,39+  21. | 40+  6. [12.75],54,45+,Imst_(AUT)_2016,19 August - 20 August 2016,Women
7,TJASA,KALAN,SLO,43   10. | 35   23. [15.87],51,45+,Imst_(AUT)_2016,19 August - 20 August 2016,Women
8,ANNE-SOPHIE,KOLLER,SUI,41+  15. | 38+  11. [14.36],54+,39,Imst_(AUT)_2016,19 August - 20 August 2016,Women
9,CHRISTINE,SCHRANZ,AUT,43+  7. | 38+  11. [10.00],50+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
10,NOLWENN,ARC,FRA,40   19. | 35   23. [21.63],50+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
11,HÉLÈNE,JANICOT,FRA,46+  5. | 40   8. [6.32],48+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
12,YUKA,KOBAYASHI,JPN,42+  12. | 39+  9. [11.11],48+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
13,SALOMÉ,ROMAIN,FRA,42+  12. | 30+  32. [21.33],47+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
14,IEVGENIIA,KAZBEKOVA,UKR,39+  21. | 37+  15. [20.00],43,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
15,RISA,OTA,JPN,40   19. | 37   18. [18.99],42+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
16,REBEKA,KAMIN,SLO,41+  15. | 34+  26. [21.30],42+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
17,MATHILDE,BECERRA,FRA,43+  7. | 40+  6. [7.21],41+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
18,DINARA,FAKHRITDINOVA,RUS,41+  15. | 37+  15. [16.25],40+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
19,NETTA,FREDMAN,ISR,36+  30. | 35+  21. [25.61],40+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
20,ALINA,RING,SUI,43+  7. | 38+  11. [10.00],36+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
21,KATHARINA,POSCH,AUT,43   10. | 38+  11. [11.46],36+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
22,SOLÈNE,AMOROS,FRA,39+  21. | 33+  30. [27.61],36+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
23,BARBARA,BACHER,AUT,25+  35. | 35+  21. [28.20],36+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
24,KOKORO,TAKATA,JPN,24+  40. | 37   18. [27.87],33+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
25,LÉA,MARIGO,FRA,41+  15. | 37+  15. [16.25],31+,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
26,KAJSA,ROSEN,SWE,45+  6. | 42+  4. [5.20],22,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
27,DELANEY,MILLER,USA,24+  40. | 36+  20. [28.98],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
28,NOLWEN,BERTHIER,FRA,39+  21. | 30+  32. [29.58],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
28,CLAUDIA,GHISOLFI,ITA,39+  21. | 30+  32. [29.58],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
28,YUKI,HIROSHIGE,JPN,39+  21. | 30+  32. [29.58],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
31,VERONIKA,MEKE,SLO,25+  35. | 35   23. [29.80],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
32,ANDREA,EBNER,ITA,31+  32. | 34+  26. [29.90],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
33,SILVIA,CASSOL,ITA,39+  21. | 25+  43. [32.79],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
34,LAURA,STÖCKLER,AUT,25+  35. | 33+  30. [33.59],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
35,CHIARA MARIA,CLOSTERMANN,GER,26   34. | 30+  32. [34.50],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
36,SEURAN,HAN,KOR,39+  21. | 17   48. [35.00],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
37,LENKA,SLEZAKOVA,CZE,24   45. | 34+  26. [35.37],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
38,LISA,DE MARTINI,ITA,39+  21. | 16+  51. [36.06],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
39,KATHERINE,CHOONG,SUI,16+  48. | 34+  26. [36.71],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
40,ALANNAH,YIP,CAN,24+  40. | 30+  32. [38.34],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
41,NEA,HERFORTH BAEHR,DEN,25+  35. | 26+  42. [39.42],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
42,SOLVEIG,KORHERR,GER,36+  30. | 16+  51. [39.82],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
43,TINA JOHNSEN,HAFSAAS,NOR,24+  40. | 29+  39. [40.47],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
44,ROXY,PERRY,AUS,16   51. | 30+  32. [42.46],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
45,DENISE,BERTRAM,GER,31+  32. | 13+  56. [42.66],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
46,JULIA,FISER,AUT,25+  35. | 16+  51. [43.86],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
47,JULIA,TALBOT,USA,24+  40. | 18   46. [43.95],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
48,MOE,YOSHIMURA,JPN,16+  48. | 28+  41. [44.82],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
49,GABRIELA,VRABLIKOVA,CZE,24   45. | 19+  44. [45.00],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
50,LUCINDA ANN,TURNBULL,AUS,13   55. | 29   40. [46.90],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
51,MINSEON,KIM,KOR,16   51. | 19+  44. [47.87],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
52,EVELYNE,FUX,SUI,16+  48. | 17   48. [49.00],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
53,ALISON,STEWART-PATTERSON,CAN,19   47. | 15+  54. [50.38],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
54,CHRISTY,SPURRELL,CAN,13+  53. | 17   48. [51.20],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
55,JAYLENE,PRATT,CAN,11+  56. | 17+  47. [51.30],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
56,NINA,KAPITAIN,AUT,13+  53. | 14+  55. [54.24],,,Imst_(AUT)_2016,19 August - 20 August 2016,Women
1,ROMAIN,DESGRANGES,FRA,top  1. | 40+  24. [14.58],top,44+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
2,JAKOB,SCHUBERT,AUT,top  1. | top  1. [7.14],45+,44+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
3,DMITRII,FAKIRIANOV,RUS,top  1. | top  1. [7.14],43,42,Arco_(ITA)_2016,26 August - 27 August 2016,Men
4,DOMEN,SKOFIC,SLO,top  1. | top  1. [7.14],45+,39+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
5,ADAM,ONDRA,CZE,top  1. | top  1. [7.14],36+,39+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
6,SEBASTIAN,HALENKE,GER,41+  17. | 45   12. [14.90],35+,34+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
7,FRANCESCO,VETTORATA,ITA,40+  22. | 44   14. [18.52],41+,32+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
8,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [7.14],46+,30+,Arco_(ITA)_2016,26 August - 27 August 2016,Men
9,STEFANO,GHISOLFI,ITA,top  1. | top  1. [7.14],34+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
10,MAX,RUDIGIER,AUT,top  1. | 41+  19. [12.87],34+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
11,THOMAS,JOANNES,FRA,top  1. | 40   27. [15.97],34+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
12,URBAN,PRIMOZIC,SLO,top  1. | top  1. [7.14],34,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
13,HANWOOL,KIM,KOR,41+  17. | top  1. [10.54],33+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
14,KEIICHIRO,KORENAGA,JPN,top  1. | 38+  35. [17.49],33,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
15,MIKHAIL,CHERNIKOV,RUS,41+  17. | 41   21. [20.17],31+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
16,SASCHA,LEHMANN,SUI,top  1. | top  1. [7.14],30+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
17,TOMAS,RAVANAL,CHI,top  1. | 43+  15. [11.29],30+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
18,MARTIN,BERGANT,SLO,38   36. | 42+  16. [24.74],28+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
19,CHRISTOPH,HANKE,GER,39   28. | 42+  16. [22.39],26+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
20,FEDIR,SAMOILOV,UKR,40+  22. | top  1. [12.12],25+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
21,ALBERTO,GOTTA,ITA,41   21. | 40   27. [25.10],25,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
22,GAUTIER,SUPPER,FRA,top  1. | top  1. [7.14],24+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
23,SEAN,BAILEY,USA,top  1. | 41   21. [13.67],24+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
24,MARCELLO,BOMBARDI,ITA,40+  22. | 40+  24. [24.75],24+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
25,JIHWAN,PARK,KOR,41+  17. | 44+  13. [15.51],23+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
26,MARIO,LECHNER,AUT,top  1. | 41+  19. [12.87],16+,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
27,ELAN,JONASMCRAE,CAN,36+  38. | 42+  16. [25.75],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
28,CHARLI,BLEIN,FRA,40+  22. | 40   27. [27.11],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
29,BERNHARD,RÖCK,AUT,38+  32. | 40+  24. [28.94],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
30,DAVID,FIRNENBURG,GER,39   28. | 40   27. [29.75],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
31,KAYA,OTAKA,JPN,35   44. | 41   21. [31.29],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
32,MARTIN,TEKLES,GER,40+  22. | 37+  39. [31.30],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
33,WILLIAM,BOSI,GBR,38+  32. | 40   27. [31.70],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
34,MAËL,BONZOM,FRA,37+  37. | 40   27. [33.32],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
35,MILAN,PRESKAR,SLO,36+  38. | 40   27. [34.21],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
36,STEFANO,CARNATI,ITA,39   28. | 37+  39. [34.35],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
37,LOÏC,TIMMERMANS,BEL,36+  38. | 39+  34. [36.41],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
38,ANATOLE,BOSIO,FRA,38+  32. | 37   42. [37.73],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
39,KEVIN,HUSER,SUI,36   41. | 38+  35. [38.65],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
40,FILIP,SCHENK,ITA,38+  32. | 35.5   46. [39.47],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
41,JAMES,POPE,GBR,40+  22. | 26   64. [39.60],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
42,RYO,INOUE,JPN,36   41. | 38   38. [39.71],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
43,JAVIER,CANO BLAZQUEZ,ESP,39   28. | 30   54. [39.91],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
44,GIORGIO,BENDAZZOLI,ITA,35   44. | 38+  35. [40.02],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
45,MICHAEL,PICCOLRUAZ,ITA,29+  48. | 35.5   46. [47.24],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
46,PIETRO,BIAGINI,ITA,27+  50. | 37   42. [47.91],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
47,ALESSANDRO,ZENI,ITA,27+  50. | 35.5+  44. [49.02],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
48,OR,WECHSLER,ISR,34+  46. | 29   55. [50.75],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
49,EVGENII,ZAZULIN,RUS,31+  47. | 29   55. [51.30],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
50,SÉBASTIEN,BERTHE,BEL,35+  43. | 27+  61. [51.63],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
51,CAMPBELL,HARRISON,AUS,21+  67. | 37+  39. [51.96],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
52,JANLUCA,KOSTNER,ITA,27+  50. | 30+  48. [52.22],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
53,DAVID,OBERPRANTACHER,ITA,23+  61. | 35.5+  44. [52.95],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
54,STEFAN,BEDNAR,SVK,28+  49. | 28+  58. [53.77],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
55,MARCO,MÜLLER,SUI,27   59. | 30+  48. [54.82],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
56,OBED,HARDMEIER,SUI,23+  61. | 30+  48. [56.40],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
56,REMO,LEHMANN,SUI,23+  61. | 30+  48. [56.40],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
56,KAZUTOSHI,OGATA,JPN,23+  61. | 30+  48. [56.40],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
59,CONNOR,BYRNE,GBR,27+  50. | 28+  58. [56.44],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
59,ANTOINE,KAUFFMANN,BEL,27+  50. | 28+  58. [56.44],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
61,CESAR,GROSSO,BRA,27+  50. | 27+  61. [57.86],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
62,MYKHAYIL,TKACHUK,UKR,21+  67. | 30+  48. [58.38],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
63,MARTIN,JECH,CZE,23+  61. | 29   55. [59.40],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
64,JOHANNES,HELD,AUT,27+  50. | 24+  66. [59.92],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
64,MORITZ,WALDLEBEN,SUI,27+  50. | 24+  66. [59.92],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
66,NATHAN,SMITH,CAN,27+  50. | 23+  68. [61.26],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
67,LORENZO,SINIBALDI,ITA,27   59. | 25+  65. [62.19],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
68,BITTOR,ESPARTA FRADE,ESP,23   66. | 27+  61. [63.97],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
69,TOMAS,PLEVKO,SVK,20+  69. | 23+  68. [69.25],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
70,ALISTAIR,EARLEY,AUS,18+  70. | 23+  68. [70.00],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
70,JAN,ZIMA,CZE,18+  70. | 23+  68. [70.00],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
72,OLIVER,MARX,RSA,18   72. | 19   72. [72.00],,,Arco_(ITA)_2016,26 August - 27 August 2016,Men
1,ANAK,VERHOEVEN,BEL,top  1. | top  1. [4.90],top,top,Arco_(ITA)_2016,26 August - 27 August 2016,Women
2,JAIN,KIM,KOR,top  1. | top  1. [4.90],35,49+,Arco_(ITA)_2016,26 August - 27 August 2016,Women
3,JANJA,GARNBRET,SLO,top  1. | top  1. [4.90],39+,29+,Arco_(ITA)_2016,26 August - 27 August 2016,Women
4,MATHILDE,BECERRA,FRA,top  1. | 46   23. [11.87],35+,29,Arco_(ITA)_2016,26 August - 27 August 2016,Women
5,MINA,MARKOVIC,SLO,top  1. | top  1. [4.90],40+,27+,Arco_(ITA)_2016,26 August - 27 August 2016,Women
6,ANNE-SOPHIE,KOLLER,SUI,top  1. | 50+  8. [7.55],41+,26+,Arco_(ITA)_2016,26 August - 27 August 2016,Women
7,YUKA,KOBAYASHI,JPN,41+  12. | 48+  14. [13.92],36+,25,Arco_(ITA)_2016,26 August - 27 August 2016,Women
8,JULIA,CHANOURDIE,FRA,top  1. | top  1. [4.90],37+,15+,Arco_(ITA)_2016,26 August - 27 August 2016,Women
9,MAGDALENA,RÖCK,AUT,top  1. | top  1. [4.90],34+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
10,CHRISTINE,SCHRANZ,AUT,40+  14. | 50   12. [13.42],34+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
11,KATHARINA,POSCH,AUT,top  1. | top  1. [4.90],33+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
12,HÉLÈNE,JANICOT,FRA,41+  12. | 50+  8. [10.90],32+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
13,YUKI,HIROSHIGE,JPN,39+  18. | 47+  18. [18.97],32+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
14,DINARA,FAKHRITDINOVA,RUS,37+  25. | 48+  14. [19.88],32+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
15,CHARLOTTE,DURIF,FRA,38   24. | 46+  19. [22.18],32+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
16,CLAUDIA,GHISOLFI,ITA,39+  18. | 45   27. [23.24],30+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
17,IEVGENIIA,KAZBEKOVA,UKR,39+  18. | 48+  14. [17.61],26+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
18,ASJA,GOLLO,ITA,40+  14. | 46+  19. [17.54],26,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
19,SALOMÉ,ROMAIN,FRA,top  1. | 50+  8. [7.55],24+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
20,RISA,OTA,JPN,40+  14. | 49   13. [13.96],24+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
21,KOKORO,TAKATA,JPN,39   23. | 46+  19. [21.71],22+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
22,TJASA,KALAN,SLO,top  1. | 50+  8. [7.55],21+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
23,REBEKA,KAMIN,SLO,36   28. | 48+  14. [21.02],21+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
24,DELANEY,MILLER,USA,40   17. | 46   23. [19.99],17+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
25,NETTA,FREDMAN,ISR,35+  30. | 46+  19. [24.80],17+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
26,NIKKI,VAN BERGEN,NED,39+  18. | 36+  33. [25.88],17+,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
27,ANDREA,KÜMIN,SUI,37+  25. | 44+  28. [26.96],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
28,MOE,YOSHIMURA,JPN,39+  18. | 35+  37. [27.57],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
29,NOLWEN,BERTHIER,FRA,36+  27. | 44+  28. [27.74],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
30,SEURAN,HAN,KOR,36   28. | 41   31. [29.72],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
31,CLAIRE,BUHRFEIND,USA,32.5+  36. | 45+  25. [30.51],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
32,LÉA,MARIGO,FRA,32.5   38. | 45+  25. [31.33],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
33,ANDREA,EBNER,ITA,33+  33. | 42   30. [31.70],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
34,SILVIA,CASSOL,ITA,34+  31. | 36   35. [33.44],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
35,LISA,DE MARTINI,ITA,33   35. | 36+  33. [34.24],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
36,LUCINDA ANN,TURNBULL,AUS,33+  33. | 36   35. [34.49],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
37,VERONIKA,MEKE,SLO,34+  31. | 28   43. [37.23],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
38,MOLLY,THOMPSON-SMITH,GBR,32.5   38. | 35+  37. [38.25],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
39,SERIKA,OKAWACHI,JPN,25+  45. | 39   32. [38.37],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
40,MINSEON,KIM,KOR,32   40. | 35+  37. [38.99],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
41,EVELYNE,FUX,SUI,32.5+  36. | 24.5+  50. [42.93],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
42,JENNIFER,WOOD,GBR,27+  42. | 28   43. [42.99],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
43,BARBARA,BACHER,AUT,31+  41. | 27+  46. [43.66],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
44,CHIARA MARIA,CLOSTERMANN,GER,25+  45. | 28   43. [44.99],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
45,ROXY,PERRY,AUS,23+  48. | 28+  42. [45.60],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
46,JULIA,TALBOT,USA,19+  52. | 29   41. [46.17],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
47,GABRIELA,VRABLIKOVA,CZE,25+  45. | 27+  46. [46.25],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
48,MANUELA,VALSECCHI,ITA,27   43. | 24.5+  50. [46.60],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
49,ILARIA,SCOLARIS,ITA,17   54. | 32+  40. [46.69],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
50,EVA,SCROCCARO,ITA,26   44. | 24   52. [47.83],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
51,MICHELLE,KIM THEISEN,DEN,23+  48. | 27   48. [48.74],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
52,ALISON,STEWART-PATTERSON,CAN,23+  48. | 25+  49. [49.25],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
53,SOFIE,PAULUS,GER,23+  48. | 20   56. [52.65],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
54,CHRISTY,SPURRELL,CAN,17+  53. | 21+  53. [53.25],,,Arco_(ITA)_2016,26 August - 27 August 2016,Women
