Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
11,THOMAS,TAUPORN,GER,28-  23. | 33-  17. [23.67],44-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
12,HYUNBIN,MIN,KOR,top  1. | 26-  36. [17.54],41+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
13,AKITO,MATSUSHIMA,JPN,28-  23. | 34-  15. [21.04],36+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
14,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [6.12],33-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
15,TATSUMI,NITTA,JPN,top  1. | 32   22. [12.85],31-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
16,FELIX,NEUMÄRKER,GER,31   20. | 27-  32. [25.88],30+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
17,ALEXANDER,SHOPRIN,RUS,top  1. | 33-  17. [11.94],30-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
18,JURE,BECAN,SLO,28-  23. | 33-  17. [23.67],30-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
19,MATEJ,SOVA,SLO,22   60. | top  1. [17.39],28+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
20,KAZUMA,WATANABE,JPN,27-  42. | 33   16. [26.83],28-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
21,SANGWON,SON,KOR,top  1. | 36-  10. [8.66],27+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
22,REMY,BERGASSE,FRA,31-  21. | 33-  17. [19.97],22-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
23,RAMÓN,JULIAN PUIGBLANQUE,ESP,top  1. | top  1. [6.12],21,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
24,FLAVIO,CRESPI,ITA,top  1. | 32-  23. [13.42],20,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
25,HIROKI,TSUNODA,JPN,27   41. | 34+  13. [23.53],20,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
26,MAGNUS,HÖGSTRÖM,SWE,28-  23. | 32-  23. [26.61],19,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
27,NICOLA,DE MATTIA,ITA,29   22. | 27-  32. [27.15],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
28,JERNEJ,KRUDER,SLO,28-  23. | 30   27. [28.22],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
29,EDUARD,MARIN GARCIA,ESP,11+  73. | 35-  11. [28.97],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
30,YURIY,DZYUBYAK,UKR,32-  19. | 24+  52. [31.43],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
31,PAUL,ROBINSON,USA,28-  23. | 27-  32. [31.44],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
32,URBAN,PRIMOZIC,SLO,33+  18. | 24-  55. [32.03],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
33,ERIK,GRANDELIUS,SWE,28-  23. | 26-  36. [34.78],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
33,MAURICIO,HUERTA,MEX,28-  23. | 26-  36. [34.78],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
33,GABRIEL,JOSSERON,FRA,28-  23. | 26-  36. [34.78],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
33,IZIDOR,ZUPAN,SLO,28-  23. | 26-  36. [34.78],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
37,STEFAN,DANKER,GER,27-  42. | 30-  28. [35.81],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
37,HIDEKAZU,ITO,JPN,27-  42. | 30-  28. [35.81],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
39,IGOR,GUSAK,UKR,25-  50. | 31-  26. [36.59],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
40,RUDI,MORODER,ITA,27-  42. | 29-  30. [36.74],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
41,BENJAMIN,BLASER,SUI,28-  23. | 25+  47. [37.43],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
42,MAX,RUDIGIER,AUT,28-  23. | 25-  49. [38.41],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
43,STEWART,WATSON,GBR,28-  23. | 24   53. [39.73],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
44,MARCELLO,BOMBARDI,ITA,27+  37. | 26-  36. [39.73],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
45,MIKHAIL,KOCHETKOV,RUS,28-  23. | 24-  55. [41.01],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
46,STEFANO,GHISOLFI,ITA,27+  37. | 25+  47. [42.76],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
47,IVAN,KAUROV,RUS,27-  42. | 26-  36. [42.95],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
48,NICKY,DE LEEUW,NED,24   55. | 27-  32. [43.12],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
49,JAHA,KIM,KOR,22-  62. | 28-  31. [44.19],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
50,SANDRO,DEUTSCHMANN,AUT,25   49. | 26-  36. [44.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
51,GEIR,SÖDERIN,SWE,27+  37. | 24   53. [45.38],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
52,JURE,RAZTRESEN,SLO,27+  37. | 24-  55. [46.85],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
53,MIKHAIL,GOGOL,RUS,24+  54. | 26-  36. [47.05],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
54,MATHIAS,CONRAD,GER,27-  42. | 25-  49. [47.43],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
55,OR,WECHSLER,ISR,23+  58. | 26-  36. [48.76],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
56,STANISLAV,POPLAVSKIY,RUS,25-  50. | 25-  49. [50.74],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
57,KONSTANTIN,SAVELYEV,RUS,22-  62. | 26-  36. [50.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
58,MANUEL,CORETTI,ITA,27-  42. | 23   60. [52.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
59,ROBIN,GRAY,GER,25-  50. | 23   60. [56.51],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
59,GABOR,SZEKELY,HUN,25-  50. | 23   60. [56.51],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
61,ALEKSEI,SHCHERVIANIN,RUS,24-  57. | 24-  55. [57.00],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
62,PIOTR,BUNSCH,POL,24   55. | 23   60. [58.66],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
63,PAVEL,CHUDINOV,RUS,22   60. | 23   60. [61.25],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
64,EVGENII,ZAZULIN,RUS,20   66. | 24-  55. [61.34],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
65,ERIK,CARLSSON,SWE,23   59. | 23-  65. [62.40],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
66,LUKAS,KÖB,AUT,21+  65. | 23-  65. [65.50],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
67,YANIV,HECHT,ISR,22-  62. | 21-  69. [66.17],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
68,ADAM,SZOLD,ISR,17-  67. | 23-  65. [66.99],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
69,BÁLINT,BURUCS,HUN,17-  67. | 21-  69. [68.75],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
70,PAVLO,VEKLA,UKR,16   70. | 22   68. [68.99],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
71,TAKESHI,ITO,JPN,17-  67. | 13   73. [70.46],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
72,JÜRGEN,REIS,AUT,13-  71. | 15-  71. [71.25],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
73,DÖMÖTÖR,SZÉLL,HUN,12+  72. | 15-  71. [71.75],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
1,MINA,MARKOVIC,SLO,top  1. | top  1. [14.58],41-,38+,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
2,AKIYO,NOGUCHI,JPN,top  1. | top  1. [14.58],36-,37,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
3,JOHANNA,ERNST,AUT,top  1. | top  1. [14.58],top,35-,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
4,YUKA,KOBAYASHI,JPN,top  1. | top  1. [14.58],40+,35-,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
5,CAROLINE,CIAVALDINI,FRA,top  1. | top  1. [14.58],34,35-,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
6,JAIN,KIM,KOR,top  1. | top  1. [14.58],top,33-,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
7,CHARLOTTE,DURIF,FRA,top  1. | top  1. [14.58],34,31+,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
8,MAJA,STREMFELJ,SLO,top  1. | top  1. [14.58],42+,30,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
9,ANGELA,EITER,AUT,top  1. | top  1. [14.58],45-,26-,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
10,NATALIJA,GROS,SLO,top  1. | top  1. [14.58],34-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
10,JENNY,LAVARDA,ITA,top  1. | top  1. [14.58],34-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
10,EVGENIIA,MALAMID,RUS,top  1. | top  1. [14.58],34-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
13,ALIZÉE,DUFRAISSE,FRA,top  1. | top  1. [14.58],31-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
14,ALEXANDRA,EYER,SUI,top  1. | top  1. [14.58],30+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
15,CHRISTINE,SCHRANZ,AUT,top  1. | top  1. [14.58],29+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
15,JULIANE,WURM,GER,top  1. | top  1. [14.58],29+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
17,MURIEL,SARKANY,BEL,top  1. | top  1. [14.58],27-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
18,BARBARA,BACHER,AUT,top  1. | top  1. [14.58],26-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
18,DINARA,FAKHRITDINOVA,RUS,top  1. | top  1. [14.58],26-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
18,CHRISTINA,SCHMID,SUI,top  1. | top  1. [14.58],26-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
21,YANA,CHERESHNEVA,RUS,top  1. | top  1. [14.58],25+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
21,SEURAN,HAN,KOR,top  1. | top  1. [14.58],25+,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
23,FLORENCE,PINET,FRA,top  1. | top  1. [14.58],25,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
24,ASJA,GOSAR,SLO,top  1. | 32+  25. [20.62],21-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
25,CECILE,AVEZOU,FRA,top  1. | top  1. [14.58],17-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
26,JESSICA,FAURE,FRA,top  1. | 30-  26. [21.02],16-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
27,SARA,AVOSCAN,ITA,top  1. | 28-  27. [21.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
27,KATHERINE,CHOONG,SUI,top  1. | 28-  27. [21.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
27,AMANDA,ROHNER,SUI,top  1. | 28-  27. [21.82],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
30,SABINE,BACHER,AUT,top  1. | 27+  30. [22.58],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
31,MATHILDE,BRUMAGNE,BEL,top  1. | 24-  31. [22.96],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
32,ANA,OGRINC,SLO,top  1. | 23   33. [23.86],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
32,OLENA,OSTAPENKO,UKR,top  1. | 23   33. [23.86],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
34,AGATA,MODRZEJEWSKA,POL,20-  35. | 23+  32. [33.70],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
35,MANUELA,VALSECCHI,ITA,24-  34. | 18+  36. [34.99],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
36,VALERI,KREMER,ISR,20-  35. | 20+  35. [35.25],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
37,MARIJA,MILOSAVLJEVIC,SRB,9   37. | 11   37. [37.00],,,Kranj_(SLO)_2009,14 November - 15 November 2009,Women
